-0,13.1931247711182
0.0703697577118874,0.0991777703166008
1.45434278238099e-05,0.00589299853891134
1.29937279780279e-05,0.00558411702513695
9.53673861658899e-07,0.00501896953210235
-0,0.00295761507004499
9.53673861658899e-07,0.00230856286361814
3.57627811808925e-07,0.00204722979106009
-0,0.0018751909956336
2.50339189733495e-06,0.000642212573438883
0.000349222245858982,0.00060945056611672
9.53673861658899e-07,0.000219678593566641
5.72202952753287e-06,0.000155675210407935
1.01327386801131e-05,0.000110977693111636
1.87156838364899e-05,6.30597278359346e-05
1.56162950588623e-05,5.19739005540032e-05
7.03332352713915e-06,3.86230640287977e-05
1.31130127556389e-06,1.56162950588623e-05
1.07288303752284e-06,8.22540732769994e-06
1.07287787614041e-05,1.63315398822306e-05
0.00010918975021923,0.000114195980131626
3.86230640287977e-05,4.27952181780711e-05
5.48361231267336e-06,9.53669768932741e-06
2.40799872699426e-05,2.68217299890239e-05
3.57627811808925e-07,2.14576493817731e-06
3.81468998966739e-06,5.00677742820699e-06
4.76837044516287e-07,1.19209221338679e-06
2.98022769129602e-06,3.57627232006053e-06
1.19209221338679e-06,1.43051045142784e-06
1.19209221338679e-06,1.43051045142784e-06
5.9604627722365e-07,7.15255509931012e-07
4.17231649407768e-06,4.29152532888111e-06
